32,32,32,47,5,5,2,2,16,16,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,16,16,2,2,2,2,2,2,2,2,2,2,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,16,2,2,2,2,2,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,2,16,16,16,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,16,2,2,2,2,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,2,16,16,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,16,2,2,2,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,2,16,16,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,2,2,2,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,16,16,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,16,16,16,2,2,2,2,2,2,2,2,2,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,16,16,2,2,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,2,2,2,2,2,2,2,2,2,2,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,16,2,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,2,2,2,2,2,2,2,2,2,2,2,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,24,16,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,16,2,2,2,2,2,2,2,2,2,2,2,16,16,21,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,20,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,16,16,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,16,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,2,2,2,2,2,2,2,2,2,3,44,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,16,2,2,2,2,2,2,2,2,3,2,2,33,2,2,2,2,2,2,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,20,3,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,2,2,2,2,2,2,2,44,3,2,2,22,2,2,2,2,2,2,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,16,20,20,20,3,3,3,20,2,2,2,2,2,2,2,2,2,2,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,16,2,2,2,2,2,2,2,2,3,2,2,11,2,2,2,2,2,2,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,16,16,16,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,16,16,2,2,20,20,3,3,20,20,2,2,2,2,2,2,2,2,2,16,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,24,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,2,2,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,16,2,2,2,2,20,20,3,3,20,20,2,2,2,2,2,2,2,2,2,16,21,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,24,24,2,2,2,2,2,2,2,3,44,2,2,2,2,16,16,16,16,16,2,2,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,2,2,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,16,2,2,2,2,2,2,20,3,3,3,20,20,20,2,2,2,2,2,2,2,16,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,24,24,24,16,2,2,2,2,2,44,2,3,2,2,2,2,16,16,16,21,21,16,16,16,2,2,2,5,5,48,32,32,
32,32,32,47,5,5,2,2,16,16,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,16,2,2,2,2,2,2,2,20,20,3,3,3,3,20,20,2,2,2,2,2,2,2,16,16,16,21,21,32,32,32,32,32,32,32,32,32,24,24,24,16,16,2,2,2,2,2,3,3,3,2,2,2,16,16,21,21,21,21,21,21,16,16,2,2,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,16,16,21,21,21,21,21,3,3,3,3,3,3,3,3,3,21,21,21,16,16,16,2,2,2,2,2,2,2,2,20,20,3,3,3,3,20,20,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,24,24,16,16,16,2,2,2,2,2,2,3,3,3,2,2,2,16,21,21,21,32,32,21,21,21,16,16,16,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,16,16,21,21,21,21,21,3,3,3,3,3,21,21,21,21,21,21,16,2,2,2,2,2,2,2,2,2,2,2,20,20,20,3,3,3,20,2,2,2,2,2,2,2,2,16,16,21,21,21,21,21,24,24,24,24,24,16,16,16,2,2,2,2,2,3,3,3,3,2,2,2,2,16,21,21,21,32,32,32,21,21,21,21,16,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,16,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,20,20,2,2,2,2,2,2,2,2,16,16,16,16,16,24,24,24,24,16,16,16,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,16,21,21,32,32,32,32,32,21,21,21,16,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,16,16,21,21,21,21,21,21,21,21,21,21,16,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,2,2,2,2,2,2,2,44,3,3,3,2,44,2,2,2,16,16,21,32,32,32,32,32,32,32,21,21,16,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,16,16,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,21,21,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,21,21,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,21,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,44,2,2,3,3,3,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,21,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,44,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,44,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,2,2,16,16,16,16,16,16,16,16,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,16,16,21,21,32,32,32,32,32,32,32,32,32,21,5,5,48,32,32,
32,32,32,47,5,5,2,2,16,16,16,21,21,21,21,21,21,21,21,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,20,20,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,44,2,2,2,2,2,2,2,2,16,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,47,5,48,32,32,
32,32,32,47,5,5,2,16,16,21,21,21,21,21,21,21,21,21,21,21,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,3,20,2,2,2,2,2,44,2,2,3,3,3,3,44,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,21,21,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,16,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,20,20,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,20,20,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,21,21,3,3,3,3,3,3,3,3,21,21,21,21,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,20,20,2,3,3,3,2,44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,32,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,21,3,3,3,3,3,3,3,3,3,3,21,21,21,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,32,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,16,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,21,21,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,3,20,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,3,20,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,3,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,20,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,20,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,3,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,2,2,2,2,2,2,2,2,2,2,2,2,20,20,20,3,3,3,20,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,20,20,3,3,3,20,2,2,2,2,2,2,2,2,2,20,20,20,3,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,21,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,16,2,20,3,3,20,2,2,2,2,2,20,20,20,20,20,3,3,3,3,20,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,21,21,3,3,3,3,3,3,3,21,3,21,21,21,21,16,16,2,20,3,3,3,20,2,2,20,20,3,3,3,3,3,3,3,20,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,47,5,5,48,32,32,
32,32,32,47,5,5,21,21,21,21,21,21,3,3,3,3,3,21,21,21,21,21,16,16,16,2,2,2,20,3,3,20,2,20,3,3,3,3,3,3,3,3,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,2,2,2,2,16,16,16,16,16,16,16,16,16,21,21,21,21,21,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,45,45,32,32,32,
